"","SITE","PERIOD","MesFra","StrPur","PycHel","RELIEF"
"334",6,26,0.642754650562938,0.796970045113709,-0.532124211008807,-0.556137571362236
"335",6,30,1.08220217804361,1.49301277784618,0.292131765596184,-0.556137571362236
"336",6,33,0.166664215180403,1.00547828872768,-0.532124211008807,-0.556137571362236
"337",6,29,1.10698364021756,1.27313482146336,-0.532124211008807,-0.556137571362236
"338",6,14,0.2568375190265,0.438172370951176,-0.532124211008807,-0.556137571362236
"339",6,61,0.666954837192589,1.03990147216017,0.292131765596184,-0.556137571362236
"340",6,15,0.222127372317496,0.502017444667487,-0.532124211008807,-0.556137571362236
"341",6,34,0.142214493225559,0.957285578759763,-0.532124211008807,-0.556137571362236
"342",6,10,-0.418707387606808,-0.215552030782617,-0.532124211008807,-0.556137571362236
"343",6,55,0.797057914525196,0.630811096551962,-0.532124211008807,-0.556137571362236
"344",6,35,0.583756578262813,0.570881937982358,-0.532124211008807,-0.556137571362236
"345",6,13,0.0852707593064385,0.248144031539189,-0.532124211008807,-0.556137571362236
"346",6,31,0.43562684724903,1.22084371585298,0.876950687961346,-0.556137571362236
"347",6,16,0.101258328458419,0.292738897847666,-0.532124211008807,-0.556137571362236
"348",6,38,-0.605357755890914,0.140017189562449,0.292131765596184,-0.556137571362236
"349",6,53,0.604837139471768,0.570102560109803,-0.532124211008807,-0.556137571362236
"350",6,36,0.0233693963560208,0.393974266759786,-0.532124211008807,-0.556137571362236
"351",6,57,1.03274016298967,0.796136978554224,-0.532124211008807,-0.556137571362236
"352",6,32,0.622783742351962,1.24679481146262,0.292131765596184,-0.556137571362236
"353",6,17,0.412189818542751,0.498119785773823,-0.532124211008807,-0.556137571362236
"354",6,63,0.918793407940513,1.14048014722369,0.292131765596184,-0.556137571362236
"355",6,37,0.0633792816903088,-0.136832742236608,-0.532124211008807,-0.556137571362236
"356",6,60,0.839370847206872,0.928749700381858,-0.532124211008807,-0.556137571362236
"357",6,11,0.325412305807591,0.275378318353585,-0.532124211008807,-0.556137571362236
"358",6,21,0.824273901118347,0.650455130558798,-0.532124211008807,-0.556137571362236
"359",6,18,0.0744092218109916,0.661425941115191,-0.532124211008807,-0.556137571362236
"360",6,51,0.0233693963560208,0.553521712544004,-0.532124211008807,-0.556137571362236
"361",6,43,0.309861590760212,0.827349483279214,0.876950687961346,-0.556137571362236
"362",6,41,0.766694121661117,1.49359910925908,0.292131765596184,-0.556137571362236
"363",6,12,0.387954296344737,0.116579573790664,-0.532124211008807,-0.556137571362236
"364",6,22,0.480304468908482,0.76105339742917,-0.532124211008807,-0.556137571362236
"365",6,19,0.844950616100282,0.95553740250094,-0.532124211008807,-0.556137571362236
"366",6,52,0.412189818542751,0.656990784929499,0.292131765596184,-0.556137571362236
"367",6,44,-0.084338868816196,0.664140684975207,0.876950687961346,-0.556137571362236
"368",6,42,0.556495891108108,0.847460753033607,2.2860255869315,-0.556137571362236
"369",6,1,-0.746539104937483,-0.181015435130037,-0.532124211008807,-0.556137571362236
"370",6,23,0.194936156076083,0.855897678518302,-0.532124211008807,-0.556137571362236
"371",6,9,-0.499769257883072,-0.121265263637918,-0.532124211008807,-0.556137571362236
"372",6,64,0.483390881068256,0.949823984196418,-0.532124211008807,-0.556137571362236
"373",6,45,0.261059590095098,1.01073622196292,-0.532124211008807,-0.556137571362236
"374",6,72,0.630338682948339,0.684813572237893,-0.532124211008807,-0.556137571362236
"375",6,70,0.766694121661117,1.377721438095,-0.532124211008807,-0.556137571362236
"376",6,24,-0.195145271262644,0.902501700888669,-0.532124211008807,-0.556137571362236
"377",6,54,0.833746969010848,0.343360629668564,0.292131765596184,-0.556137571362236
"378",6,65,0.764623037557961,1.31578361046467,0.292131765596184,-0.556137571362236
"379",6,46,-0.376222115562131,-1.54353186627851,0.292131765596184,-0.556137571362236
"380",6,73,0.713017322994282,1.10418819432373,-0.532124211008807,-0.556137571362236
"381",6,71,1.07150397814204,1.15133633531394,-0.532124211008807,-0.556137571362236
"382",6,25,0.556495891108108,0.678546134165146,-0.532124211008807,-0.556137571362236
"383",6,40,0.734976377612314,0.879116001776489,1.33057148574041,-0.556137571362236
"384",6,67,0.872211303254987,1.2409718808932,0.292131765596184,-0.556137571362236
"385",6,47,0.387954296344737,0.616416851385671,-0.532124211008807,-0.556137571362236
"386",6,74,0.732810723315915,1.41873412090581,-0.532124211008807,-0.556137571362236
"387",6,4,-0.262151646594394,-0.391220930839301,-0.532124211008807,-0.556137571362236
"388",6,2,-0.156260353567303,-0.0271161232233943,-0.532124211008807,-0.556137571362236
"389",6,49,0.688052765493882,1.21582643694753,0.292131765596184,-0.556137571362236
"390",6,68,0.925442212288304,1.55940133755696,-0.532124211008807,-0.556137571362236
"391",6,27,0.85232287779362,1.09714699563385,-0.532124211008807,-0.556137571362236
"392",6,75,0.226559890625312,1.11115585434655,-0.532124211008807,-0.556137571362236
"393",6,5,-0.270989237100303,0.0645885321108356,-0.532124211008807,-0.556137571362236
"394",6,3,-0.219539097174482,0.0553747997108633,-0.532124211008807,-0.556137571362236
"395",6,50,0.72188244564621,1.03272881752045,-0.532124211008807,-0.556137571362236
"396",6,69,1.10570065179592,1.11046235388594,-0.532124211008807,-0.556137571362236
"397",6,28,0.881070905762536,1.02073262389569,-0.532124211008807,-0.556137571362236
"398",6,76,0.438912843331277,1.3510485846681,-0.532124211008807,-0.556137571362236
